REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00111,Tekniska verken Linköping,-0.2586823150839579,0.12316363954607557,-1.022059969306477,-0.034005849640939,0.18492730728195683,0.0,0.24043881349595786,-0.021978648631593156
REL00112,Ljungby Energi,0.495123220254845,-0.11910972913231621,0.81901677440126,-0.010975172860372417,-0.04125714375633471,-0.0017704001144203119,-0.022594750581972356,-0.13503736848243797
REL00113,Ljusdal Elnät,0.5494820076471285,-0.014663562284833453,-0.44605191987336923,-0.004640337025962893,0.03116498839534909,0.0,0.1061342464374837,0.04394243544996179
REL00118,Luleå Energi,-0.434596521942332,-0.030865442424177214,-0.9017260727945065,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00121,LEVA i Lysekil,0.960144988483913,-0.07065595819690795,0.09797803579993936,0.0023063066540318644,0.0986608845635395,0.0,0.24584722424834116,0.0680177043273833
REL00123,Malung-Sälens Elnät,1.8244601098569957,0.0,0.0,0.6559315499400364,0.0,0.0,0.0,0.0
REL00126,Mellersta Skånes Kraft,1.2596431312691392,0.11037806332692135,-0.5378087520804709,-0.0014921315319105233,-0.042845353836851174,0.0,0.11869903539722948,0.067415151394834
REL00127,Mjölby Kraft,1.0819195914448576,-0.08521166853496798,-0.7090526145969722,-0.00856276000180678,0.21841600572418685,0.0,0.10550982885917382,-0.16971139027515125
REL00128,Mölndal Energi,-0.22929932717358215,0.06630833431867655,-0.10648485519471063,-0.029089337444609953,0.001826664744808415,-0.000578465136213957,0.0853886429982964,0.06383160457008596
REL00130,Nacka Energi,1.0857687000427774,-0.11024734132665248,-0.551433062932416,0.09388099021463425,-0.0233501278757986,-0.0028473675842022317,0.13043846613836063,0.010721611132535891
REL00133,Norrtälje Energi,1.304192621415945,0.07140736668085346,-0.13147056962470316,-0.020548026862443614,0.08990030067290711,-0.0010180671227821847,0.3791781974831654,0.06732613280087119
REL00135,Nossebroortens Energi,1.7100046160582583,-0.07088824480196987,0.5862362904274221,-0.0014723987235454317,-0.051186826181814915,0.0,0.16165316785736739,-0.05200085655543418
REL00137,Nybro Elnät,0.9992275985329702,-0.17546879411007854,0.03433093927633912,-0.004418620206037005,0.028666576579938763,-0.004818260539707353,-0.007435844296854732,-0.0761043285869345
REL00139,Näckåns Elnät,0.8952010292712531,-0.29891977548268667,0.017735760713799564,-0.004883753057205453,0.043350648914275425,-0.011909434647661143,0.30900045049624403,0.06814931095229237
REL00141,Nässjö Affärsverk,0.4434596259398571,-0.02496853750137973,0.7673531800862721,-0.017807260146063264,-0.04664720396809763,-0.0002969061468460765,0.11798597925862797,0.06484034705669384
