REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00130,Nacka Energi,0.5801370150945139,0.010857687000427774,33096.39032327558,0.76567933,0.009553302339044167,29082.407733164695,0.74492732,0.010750470889102415,32766.061126834073,0.13043846613836063,0.010721611132535891,4013.9825901108816,330.3291964415039,1.0857687000427774
REL00133,Norrtälje Energi,0.32433028905970385,0.01304192621415945,21744.337302252556,0.77066796,0.009250144239327796,15364.068451153587,0.71812791,0.012368664886150738,20607.953995862692,0.3791781974831654,0.06732613280087119,6380.268851098968,1136.3833063898637,1.304192621415945
REL00135,Nossebroortens Energi,0.1355269581905896,0.017100046160582583,7322.287322273286,0.66718693,0.015483514482008909,6619.375443046891,0.63026855,0.017620054726136924,7548.880663913281,0.16165316785736739,-0.05200085655543418,702.9118792263953,-226.59334163999483,1.7100046160582583
REL00137,Nybro Elnät,0.5100147716117275,0.009992275985329702,8578.808624977375,0.75722192,0.010066634428298249,8643.291285194642,0.74488026,0.010753319271199047,9239.226399994845,-0.007435844296854732,-0.0761043285869345,-64.48266021726704,-660.4177750174695,0.9992275985329702
REL00139,Näckåns Elnät,0.08000138749726037,0.008952010292712531,2642.3182299346126,0.82611649,0.005862005787750091,1724.919508828404,0.78574955,0.008270517183189607,2439.502413871988,0.30900045049624403,0.06814931095229237,917.3987211062085,202.81581606262444,0.8952010292712531
REL00141,Nässjö Affärsverk,0.7313578624518247,0.004434596259398571,3180.1495737903806,0.86840595,0.0032547364668122913,2331.293137961755,0.85880453,0.0037861927888316327,2713.404790748059,0.11798597925862797,0.06484034705669384,848.8564358286258,466.7447830423216,0.4434596259398571
REL00143,Olofströms Kraft,0.22047470693220123,0.002045763244173937,3233.458673599828,0.88845955,0.0020112351972998432,3178.775144953963,0.84902926,0.0043897152935732375,6954.505586069634,0.003452804687409383,-0.23439520493993005,54.68352864586541,-3721.0469124698056,0.2045763244173937
REL00144,Olseröds El,0.13165913294990758,0.014913662847380715,3445.486402356124,0.70827078,0.013022514607900382,3002.8925288436394,0.64596041,0.016688101498063546,3862.2798888460416,0.18911482394803336,-0.17744386506828302,442.5938735124846,-416.79348648991754,1.4913662847380715
REL00146,Oskarshamn Energi,0.4736908711788834,0.002446168648473801,2693.398506506762,0.8633124,0.003569846571654267,3935.0637857008246,0.85998838,0.003713028269134222,4093.479917497404,-0.11236779231804661,-0.1266859620660421,-1241.6652791940628,-1400.0814109906423,0.2446168648473801
REL00147,Oxelö Energi,0.5410970335215576,-0.00434596521942332,-1601.0484236644384,1.0,-0.0049912112857991575,-1837.5702455486266,1.0,-0.005055169969825468,-1860.998320037766,0.06452460663758375,0.07092047504021481,236.52182188418828,259.94989637332765,-0.434596521942332
