reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost
67,.0405,.036224402,.5135,.44,4276000,0,0,0,.3659337364496229,.0054893782744911,.142217095907482,.0428654453951173,,.7431308512954495,.1069169387613406,.1389778901777241,.4387660716473779,.2717333988289359,,.1757,.1401,.131,.0776,.1734,,0,.2866,.0764,.1244,.1008,,0,1.105643420487693,.0145468524274015,.6177293612468383,.1930927299703528,,1.312864503955294,.1888865918117016,.2455276059806458,.7751533932437008,.4745121267826798,,.4077,.348,.3252,.1974,.4976,,0,.518,.1357,.1808,.1338,,23244,67,2024,5.243150684931507,366.6450913242009,822.1980593607306,295.3295662100456,1072.259931506849,,1000000
72,.043,.031001627,.4985,.42699999,17871000,.0007,0,.4383929584746726,.0343527408427318,.3654317620832637,.1701779780500819,.5850109006423093,,.9122461236396298,.2030902524440356,.2643234426609319,.2206240865395505,.5887482025251775,,.1637,.1059,.2116,.2112,.2687,,.5072,.2993,.4089,.4037,.4644,,.4295520261267902,.0105099023114453,.1015384249330687,.0815395456341119,.2732707437719444,,1.225946869353062,.1858810531446601,.230396529440332,.2008964460641206,.5480278757299097,,.3325,.4329,.7161,.77,.6801,,.4642,.171,.2859,.1872,.4002,,103801,72,2024,606.5259132420091,4741.215410958904,1229.822831050228,650.0788812785388,4263.813926940639,,1000000
74,.0439,.038056526,.245,.1004,4041000,.0394,0,.4365769311823228,.3055148306305499,.058251928900142,.0111828126166465,.285314699744423,,.6602784306635328,.5896223999180522,.6235079986224535,.5712385540930733,.6536785611933954,,.1377,.0699,.027,.0421,.09,,1.1979,.6977,.3173,.2251,.8515,,.8404083949144392,.7432198068251419,.0937949342181766,.0014910416822195,.453931593757757,,.66537765714266,.617871475337768,.4102069865619772,.4404275814348133,1.124707150208499,,.2811,.1218,.0347,.0115,.1344,,1.1877,.7671,.2275,.1532,.8314,,52895,74,2024,99.12865296803653,71.32283105022832,306.9449771689498,142.2090182648402,2235.027054794521,,1000000
75,.0405,.02965229,.3688,.28400001,6680000,.2028,.1402597402597403,.2144218914448954,.1734539134041439,.1527371538060502,.0694702854389149,.2848508736768182,,4.700801383250639,1.359045187917434,.4095283398954485,.2037763308055562,1.435439821646758,,.5087,.2164,.1373,.1734,.2788,,4.3177,1.4309,.8516,.6728,1.7906,,.3039134340700645,.2234202493801408,.1038670500433184,.0110238793630639,.1395842761414544,,4.495429734876961,1.703542636122579,.2778158932854025,.0831214731904132,1.206770043470083,,.4213,.7029,.1609,.4509,.2342,,3.3799,1.1955,.7252,.5238,1.4931,,83029,75,2024,151.8493150684932,959.9966894977169,1707.688698630137,616.3783105022831,5378.224315068494,,1000000
77,.0322,.031081872,.5543,.33070001,16554000,.05,.0442522522522523,.0422582336305454,.0003582056732476,.0024007718958808,.0175847353005676,.0620584506517745,,.2796691504769526,.5103687694313626,.1307095473607325,.158687280023577,.448565300318804,,.2334,.1669,.0522,.0331,.1749,,1.1497,.4017,.317,.2918,.7683,,.0371336949792642,.0002465576408875,.0010082381283836,.0112048035399576,.0384231992015228,,.3800016117993118,.1097556733239397,.1309710289543261,.1852124047980465,.5475332171863198,,.5079,.1188,.0752,.0437,.2478,,.8642,.1934,.2724,.3707,.6375,,334568,77,2024,1699.085273972603,7778.814611872146,6777.595662100457,2679.270890410959,11240.80570776256,,1000000
78,.0356,.033702984,.5127,.51190001,28338000,.0228,.0249112703408558,.0043311313715856,.0428253248643979,.1000854609794031,.123293774438789,.2622707075394946,,1.142745354952594,.3589911519523069,.2013008648886405,.391293741586094,.5635898470544052,,.5019,.0865,.06,.1105,.1917,,.6287,.2427,.2071,.3098,.597,,.0000721855228598,.2432526198295122,.1480244059816227,.3000931469931736,.5873257498021166,,.5738010530593923,.2926444660713394,.1790360804764228,.2816455261207941,.6724183732223539,,1.1063,.5069,.1159,.2191,.3982,,.9167,.1405,.1854,.1902,.4674,,308489,78,2024,12.5458904109589,5633.804794520548,11255.77111872146,1862.471689497717,15167.62066210046,,1000000
80,.0372,.054562308,.3898,.32570001,35740000,.0038,0,.1629471617853682,.0123832312854377,.0680370033389981,.0842866628634876,.1310425853309913,,.0719740665752843,.0029605283210124,.0075385407041728,.0016528723830641,.0183354957733366,,.1177,.0137,.0206,.0231,.0669,,.2607,.2824,.4674,.4402,.4159,,.258926190649702,.0133015244629024,.0766796201428649,.1945991512027157,.2005898828249638,,.1086627494992552,.0036889503290468,.0115051092402779,.0029063006068878,.0280485119883806,,.1702,.0206,.0276,.024,.0833,,.4648,.3215,.5746,.5286,.5974,,259978,80,2024,2417.042579908676,4194.765296803653,4841.498173515982,1103.378767123288,14549.80936073059,,1000000
83,.0494,.046448711,.4899,.41499999,8602000,.0341,0,0,0,0,0,0,0,0,0,0,0,0,0,.0053,.3406,.2634,.3822,.5592,0,1.2396,.537,.4971,.4984,.8344,0,0,0,0,0,0,0,0,0,0,0,0,0,.0079,.5503,.6333,.6289,1.0105,0,1.1939,1.0715,.8433,.7423,1.2597,0,65793,83,2024,.2699771689497717,712.8889269406393,2390.454566210046,406.922602739726,3100.208219178082,322.1732876712329,1000000
85,.0314,.038049281,.2963,.257,26306000,.0532,.0803267211201867,.3379526149473952,.2008927183270274,.219385810669816,.1569727452408507,.3611341226367191,0,1.776759849196733,.8747467746078776,.7162973015916178,.6190792496018435,1.19705384144555,.184889310354252,.3129,.0937,.1527,.1208,.2673,.1852,1.2117,.5564,.6653,.6409,.9727,0,.5916889586651607,2.579157494251323,.2900430118424071,.3711798568165236,.4928130803514874,0,1.803073656534018,1.146146713056202,.9843794759875838,.7006158064392878,1.283248595465457,.3666971322025999,.5037,.2934,.2467,.1804,.3951,.4413,.8742,.4458,.4876,.4547,.7742,0,1653093,85,2024,3462.341666666667,24233.63801369863,33309.74646118721,9635.219748858448,47113.82363013698,2217.866552511416,1000000
86,.0304,.029108426,.5643,.57309997,67786000,.0133,.0401104752964962,.0969228135973154,.0004980015910374,.0026548367796604,.0031793405978886,.0246924111390782,0,2.763544764454563,.1588837391270184,.486812934994297,.4267737879928916,1.148249347817137,0,.1874,.016,.0641,.0627,.0939,0,1.0877,.0839,.207,.1655,.4791,0,.0497244673121146,.0010633039976851,.0086712155821876,.0022591141260008,.0376646292482415,0,2.562735549760053,.0878951697492469,.2536609602116447,.2564322145050534,.8240234959634987,0,.315,.0111,.0244,.0232,.1083,0,1.1093,.0728,.149,.1665,.4985,0,1094872,86,2024,484.2011415525114,34464.4605022831,39004.1950913242,11097.61723744292,32249.00570776256,3101.744520547945,1000000
87,.0294,.026162185,.6424,.59539998,40301000,.0011,0,0,.0020024791785986,.0187768662050141,.0033714946733405,.0044156489193475,,.892148797511472,.4543757199917424,.560563281056245,.31749289612073,.6386638509001265,,.1173,.1573,.0861,.1342,.1594,,.3025,.2461,.2551,.1688,.3023,,0,.0004004958357197,.0037553732410028,.0006742989346681,.0008831297838695,,.9129208602731042,.491714992024154,.4714338780835698,.2650779112890639,.6857999185226047,,.0359,.04,.0298,.0363,.0731,,.1929,.1427,.1603,.1067,.2033,,354978,87,2024,35.52374429223745,11628.90684931507,14836.11780821918,7112.206735159817,7596.115867579909,,1000000
90,.0308,.033879463,.55,.4901,35474000,.1246,.125358485756166,.0498337154387325,.0019004146079891,.0008084098545654,.0001323334118196,.0078294381887975,,3.311664608447009,.3230755283660958,.4165737256167341,.4448477095859797,1.158396513552741,,.1377,.147,.1486,.1861,.1676,,3.9555,.5347,.6491,.6372,1.4075,,.0953613249627135,.0038134152629562,.0007006218739567,.0001146889569103,.0104925321770048,,4.592329407867737,.4456886695090236,.4705500569844439,.4216761696879607,1.510591490563831,,.1174,.0417,.039,.0446,.0588,,3.3258,.4325,.4717,.4497,1.1791,,374209,90,2024,481.789497716895,16314.33230593607,8322.75399543379,2864.806278538813,12248.7605022831,,1000000
91,.0298,.027446765,.625,.65710002,46478000,.0026,.0044947224887632,0,.0159053614591728,.036198021225374,.0193318211340042,.0758394942640859,,.5121741579581212,.0485844400624953,.1314417475508703,.2157809015908789,.5165041850479539,,.1289,.1327,.0803,.0405,.1418,,.3869,.0838,.3226,.3174,.4178,,0,.0354668339807361,.0971196912490834,.021490832823703,.1193473619829134,,.3439584061743262,.1161819643465326,.1207718234480087,.1396369977082962,.3591173707689385,,.0215,.0259,.0536,.0079,.0617,,.3042,.1128,.1884,.1407,.3278,,333154,91,2024,23.50776255707763,6319.743721461187,15201.35,6158.588698630137,8813.161757990867,,1000000
92,.0296,.023742998,.615,.6261,36105000,.0005,0,0,.0115776461386674,.0303283591944991,.0283836782730551,.1098921372690573,,0,.0584188701828832,.0272975663750573,.0437679001276876,.0906999018212357,,0,.0153,.0152,.019,.0389,,.5728,.1701,.3959,.452,.4762,,0,.017101021630194,.0304723579152784,.0314617512215793,.1930527920921523,,0,.0565098835594004,.0267084548995915,.0467476027415188,.0874296268558671,,0,.002,.019,.0264,.045,,1.8248,.2763,.4112,.4639,.6059,,506423,92,2024,9.209817351598174,8334.692351598174,30523.72054794521,4681.447945205479,12906.63573059361,,1000000
93,.0322,.021332938,.5765,.54839998,39229000,.117,.1290428501067148,.0583589832220356,.0174433780041929,.0163185593836739,.0229353052381122,.1522929799779521,,4.316520818649945,1.714158154656722,1.92552521809768,1.264788415633118,1.870115014914041,,.1795,.0286,.0499,.0473,.2041,,2.725,1.1283,.6402,.7236,1.5251,,.1647087466716507,.0227442620682517,.0298734756102304,.0526706354044677,.3608811263675674,,5.413724985666904,1.957382410502214,1.064507431181291,.8831404105823003,2.260526768791165,,.4231,.1032,.1174,.1141,.5004,,2.9359,.5195,.6946,1.0304,1.8829,,417664,93,2024,973.5875570776255,11481.27077625571,19444.87385844749,2361.267579908676,12681.65890410959,,1000000
98,.0224,.020439899,.3562,.28639999,23952000,.016,0,.0146753684773334,.0029776044493277,.0118111956427274,.0193043345270692,.1031787089753965,,.8468629495905287,.6135294433913271,.4543055073715437,.3127123550696932,.545630829557615,,.3591,.1395,.1085,.117,.1864,,1.4324,.4497,.5229,.5457,.718,,.0249481264114667,.0028225238511512,.0163508125414116,.0174847816350176,.1573880331294258,,.675874520055974,.4946585736026219,.1050791419587248,.229966114652192,.2873834710611233,,.3896,.0375,.0438,.0759,.1392,,3.0274,.8283,.868,.9703000000000001,1.2319,,355628,98,2024,73.44646118721461,5530.977739726028,5008.453310502283,1776.4600456621,7614.823630136986,,1000000
100,.0376,.04547568,.5125,.41479999,27798000,.1541,.1701807228915663,.5211716224941947,.0614352295666808,.1295317839844395,.1832809431097922,.344568242950213,,3.397004359496831,.70685116082467,.7392591825036526,1.060981423780648,2.055837177861358,,.3926,.0864,.0869,.168,.2787,,2.243,.3157,.6836,.6994,1.4902,,.8169185710819282,.0952106474832672,.2214550529972357,.5007002738055416,.5688583647120881,,6.708766518191105,.7669207402371144,.9084936676278426,1.16530089101159,3.530446621739561,,.7149,.2472,.1253,.3587,.5348000000000001,,2.3136,.2807,.5481,.6213,1.3522,,369890,100,2024,1349.09897260274,4238.666095890411,10241.13607305936,3726.716894977169,20671.1200913242,,1000000
103,.02,.02696068,.5767,.514,40565000,0,.0056491424499975,0,.0024923106240705,.0178101916785851,.0361290079117658,.025225087154363,,.7765764443092801,.3154414542699344,.9883220943918087,.9273438707142259,.5685681012062279,,.0229,.0036,.0177,.0051,.0405,,.2807,.0403,.2464,.1296,.1487,,0,.005521006503918,.0320116082207728,.1165807466910085,.0611705797184019,,1.1380960204518,.3115076443609029,.8391687211895589,.7329205241242115,.5360556238938173,,.0057,.0014,.0262,.0061,.0625,,.2271,.0347,.182,.1121,.1525,,353181,103,2024,32.65650684931507,23538.56312785388,7402.321118721461,2432.132876712329,5708.557420091324,,1000000
106,.0412,.033977762,.4605,.37909999,27889000,.0168,.0037634995091088,0,.010878603563722,.0114037606079231,.0048827158926003,.0600337272190187,,.1812207172425004,.0508621670065463,.0839465985897174,.1075819572448641,.3535997470054368,,.2576,.0489,.0621,.0588,.1532,,1.0884,.5871,.5942,.6647,.8852,,0,.0048818699574622,.0114575476343816,.0029798544866891,.070387851048138,,.6990348906293241,.0393187873860493,.0549723428403671,.034203130733104,.1604011086176569,,.3692,.1604,.0659,.0908,.2174,,.4994,.3383,.3664,.336,.5678,,275386,106,2024,117.9746575342466,2306.641324200913,4444.250114155251,2651.768264840183,20757.39006849315,,1000000
111,.0254,.02254256,.6488,.45809999,74493000,.0124,.0012093283772086,.2927040577996423,.0893188555463744,.0168336551682632,.0125342845542964,.1542047088804512,0,.7327220777152772,.5288447937907593,.5074902209018749,.2733015149448629,.5231224810911148,.7612613235064081,.2379,.0286,.017,.0296,.115,,1.0911,.362,.3546,.2531,.5715,,.8565888797256779,.0463579938674395,.035150719787609,.0199527647633758,.4590431582592885,0,1.187004459218843,.4544470707574303,.4048964097898376,.1618206895098634,.4949160475109413,4.381481839736883,.3955,.042,.024,.0292,.2085,,1.1262,.2033,.2433,.1478,.3951,,1378193,111,2024,1585.764497716895,21769.64315068493,63231.58641552511,8986.575684931508,34088.74337899543,206.5272831050228,1000000
112,.0249,.025633438,.5610000000000001,.50459999,25596000,0,0,.4308820627878527,.0027809930446579,.0673496619548256,.0337264785710867,.0675103048990999,,.0944196717984565,.014116567182371,.0034126620484678,.0041111938500796,.0172231044157923,,.2674,.0476,.0321,.0189,.027,,.6037,.2632,.4121,.4069,.4722,,.7780350938510595,.0020274509855318,.1139514794491321,.0112736195125166,.0957135676200709,,.1347112311222102,.0182356376063863,.0049199211198745,.0052075122101008,.0168310519666948,,.3229,.113,.0747,.0229,.0372,,.5078,.1953,.2457,.1883,.2429,,172353,112,2024,101.2505707762557,9581.183789954337,3781.512100456621,1454.820776255708,4003.615068493151,,1000000
113,.0444,.040605657,.5123,.42879999,5217000,.0326,.0588318085855032,.8178903081183382,.0695742419640447,.068878227806848,.0222976569340795,.3188993230215956,,1.683815391108266,.7184335640828206,.3584568802352924,.2708358798220308,1.143392508548518,,.8436,.132,.0834,.0952,.4366,,1.3858,.5590000000000001,.4158,.3307,.9103,,2.017974269020907,.2249523618293184,.1521519334556891,.0185910134506459,.833495056383082,,1.159649677936984,.3570204215759052,.2065670448239102,.1428798833319258,.7206015885297506,,1.1893,.187,.1048,.1358,.647,,1.1865,.3179,.2237,.1297,.6703,,91933,113,2024,549.6279680365296,1189.921689497717,2507.282077625571,821.8557077625571,5004.13904109589,,1000000
118,.0324,.030512063,.515,.48649999,23818000,.1195,.1172826419805432,2.197982366047861,.1832414730888037,.3963936034703003,.4298302618168599,1.311749457769348,,4.66268044919962,.465554091647828,.5652416784267218,.7003999649227096,2.046044624244283,,1.3747,.3013,.2419,.2228,.7234,,2.961,.5337,.5639,.6594,1.7688,,4.159812299306715,.2174161550674032,.7604254434672694,.4572125697733767,1.669033798764555,,3.034162808778832,1.387044780744006,.5163776558932842,.6352048875622368,1.85384337001192,,2.0961,11.2499,.3954,.255,1.0106,,2.893,.5686,.536,.5688,1.8077,,843568,118,2024,273.5357305936073,25633.87077625571,29864.90239726027,7218.241438356165,29879.21621004566,,1000000
121,.0386,.030863846,.455,.382,23126000,.0297,.0456984096570224,1.074993565244099,.0726228322860813,.1998294103161248,.1270611016968021,.2769341238193171,,.4616931951645243,.6105206015670194,.2752517874747187,.1907658832980346,.6159756827334016,,.4115,.1611,.1513,.1662,.3028,,.9526,.2981,.294,.1794,.5758,,.7263521458919581,.0997801502684516,.6173285813028123,.1951695820839095,.4807852522128759,,.35059596293869,.6425276379756238,.1749222969821744,.2368942722135251,.5942136481595536,,.4793,.332,.2574,.2795,.5502,,.7174,.2991,.2725,.1725,.6561,,140002,121,2024,52.7777397260274,3363.771917808219,3536.483904109589,1210.146575342466,8014.336529680365,,1000000
123,.0315,.027288796,.3645,.36899999,45127000,.1411,0,.1948349449012563,.0430568318340048,.0698823369694258,.0687192068863688,.2147876093590113,,.5028212485833473,.1476640805685595,.3427896128499524,.3245550719729595,.5591970525149306,,.2937,.1552,.1914,.1468,.2801,,1.7445,.5531,.8824,.7717000000000001,1.3227,,.3839857973041402,.1109635281661363,.1523045310611248,.4042782863779673,.5234325730189625,,.2782639274030849,.1036700285371499,.2585871874494713,.2131470269009347,.5594619004846518,,.3001,.2281,.196,.2182,.2836,,1.0431,.4794,.6627999999999999,.666,1.0841,,465026,123,2024,9.468264840182648,7402.844634703197,5620.31803652968,2232.827397260274,18567.73710045662,,1000000
126,.06,.094822697,.4763,.35510001,4280000,.4658,.0057923045097228,.1005782515434994,.0910877817004221,.074760447902087,.0074286096669912,.1554345397785361,,.8934505604445498,.6288150664932446,.8105983575822479,.3695934459348577,.7987335572919468,,.5822000000000001,.5221,.6804,.4968,.7009,,2.5398,2.5658,2.7571,2.4398,2.6621,,.2068744239913222,.1514483184243357,.2142739419790162,.0142381685283997,.3200170652859923,,.8583400438061115,.6744730753236183,1.381581660031261,1.246150108103199,1.506125557611665,,.9167,.9628,1.0959,.6562,.9444,,4.2118,4.0611,4.7328,3.2893,4.2114,,28200,126,2024,209.9503424657534,86.01141552511416,304.1373287671233,143.2970319634703,2167.073858447488,,1000000
127,.0303,.02584628,.42,.29820001,17780000,.0034,.0509190457567462,.2690650792298093,.0433886728574265,.029723329107666,.0520127498265395,.1151714639103415,,.9184927532522443,.7617022241042795,.9671085981299027,1.717065796833318,1.39988587434386,,.3696,.0315,.0358,.1265,.1868,,.6835,.1625,.2396,.383,.3678,,.6633538038093781,.0897290974227714,.0456586831803983,.0920989147909676,.2912136404315521,,.5833090131755431,.4399060905477645,.6777949785924384,.9802115446592486,.938063114808997,,.525,.018,.0244,.093,.217,,.7556,.0966,.1575,.3063,.2811,,306311,127,2024,1962.421803652968,5338.945776255708,6251.658105022831,2868.514269406392,8017.878652968036,,1000000
128,.0279,.023154275,.5952,.53280002,33013000,.0018,0,,.0126607419123001,.0580587186872675,.0194412065135764,.0910413986406545,,,1.068450993026882,.8544231631687829,.57343612444173,.6653563553659004,,.0011,.0549,.0149,.008,.0195,,.3333,.2621,.2732,.2503,.3182,,,.0210039993152143,.2467921919024101,.0355943795057492,.1123755634292383,,,1.562235140551573,.9653710861205838,.7154120199106077,.9180845452136578,,.0004,.1816,.0431,.0196,.0432,,.0333,.0582,.2116,.1791,.3567,,429208,128,2024,,14231.25102739726,15930.60479452055,5025.590296803653,12764.20045662101,,1000000
130,.0357,.030399609,.5541,.49700001,32491000,.0006,0,,.000702306269588,.0148855991745396,.0526396371012388,.0470400782888425,,,.5706713586323978,.1289597294336227,.1119761299808049,.2632375431354332,,0,.0625,.1964,.1299,.2805,,.3333,.0992,.2504,.2995,.2388,,,.0010786786638004,.0364012249037189,.1265832048390441,.0589212292713154,,,.4324622024050956,.1189164155360718,.0962056692189882,.2013641721986294,,0,.0132,.0569,.064,.0997,,.1722,.1059,.2408,.2645,.2825,,500763,130,2024,,6073.596803652968,23285.63721461187,3786.909703196347,21758.08812785388,,1000000
133,.0408,.04033624,.5753,.43799999,34084000,.0275,.060241634652859,.2852117928916624,.031069554374517,.0401831565373501,.0246998821916812,.0741532678984502,,2.096673554909726,1.061223211452895,.9034038169699087,.6311455104952735,1.050487618833858,,.1941,.0482,.0332,.0317,.1099,,1.4192,.449,.4421,.4449,.8279,,.4059947984983081,.0756269555772091,.0405841626391623,.0009879554893553,.1370823298301935,,3.45522013287997,.8165944699389496,.7454800400885341,.434470078765311,1.206898762239037,,.4022,.1007,.0801,.0621,.2414,,3.0181,.7134,.3842,.4351,1.3597,,273972,133,2024,693.2819634703196,2265.288584474886,10458.05525114155,2863.563470319635,13170.6801369863,,1000000
135,.0453,.024182757,.597,.5438,13024000,.0564,.1477814448111478,.0110986313061245,0,.0703726702368039,0,.0200207255795892,,2.223114651434736,1.021421899995927,1.543484859703043,1.459000836948432,2.044853703146313,,.0926,.0324,.0261,.0207,.0598,,1.2152,.8371,1.1102,1.1045,1.1927,,.0314461220340194,0,.1559149111870247,0,.0456937488264488,,3.610825656098039,1.095468695243159,2.10447020474996,1.855927543364172,3.046672891019763,,.1696,.0689,.0251,.0452,.1126,,1.4169,.8804,.7445000000000001,.6293,1.1182,,81463,135,2024,617.9440639269407,5283.038242009133,633.6811643835616,413.8212328767123,2130.691552511415,,1000000
137,.027,.031572893,.501,.50660002,18543000,.0029,.0057239057239057,.1384680829403616,.0125657908011109,.1062478322572598,.1820640563858199,.2674071300170521,,1.21985013143495,.1845115437190297,1.03909820752588,1.111250191897857,.8858374634478874,,.0638,.005,.0619,.0616,.0785,,.5826,.0957,.2436,.2244,.244,,.3823735370362963,.0031414477002777,.0337508898290177,.045516014096455,.1122792069195083,,2.344369772749034,.2058800181475846,1.143898899988451,1.369123173972115,1.133782338712903,,.016,.0013,.0155,.0154,.0198,,.8263,.079,.1662,.1314,.2071,,135591,137,2024,156.9868721461187,6291.38904109589,2780.823858447488,939.1590182648401,4821.336301369863,,1000000
141,.029,.02549758,.676,.63010001,22221000,0,0,0,.0013200976754566,.0473703846769513,.0207026524284184,.1032116987904522,,0,.2138749423418434,.1980877981833979,.1693683986794386,.1172191685577497,,.2454,.0242,.0724,.0627,.1696,,.25,.1034,.0721,.0618,.0806,,0,.0003300244188642,.0511810647390205,.057598256994274,.1368394636389625,,0,.035988855145465,.0576516691396552,.0282280664465731,.0333117435654062,,.6283,.0083,.0518,.0422,.1665,,.375,.1711,.1226,.1234,.1481,,154799,141,2024,.9584474885844749,6012.596461187215,4933.517579908676,1363.125799086758,5049.181392694064,,1000000
143,.0333,.031731814,.5567,.46959999,37285000,.0157,.026620117826751,0,0,.00027239469405,0,0,,.7660282833912658,.0667130844237154,.4614439263473203,.2217247391118308,.6794996031296845,,.06,.0034,.1108,.0726,.1042,,1.0685,.1576,.4641,.4534,.7465000000000001,,0,0,.00027239469405,0,0,,1.217819603543169,.1091301936014757,.663724568500068,.4325436317611864,1.222500003004117,,.0179,.0012,.0637,.0302,.0684,,1.0955,.135,.4117,.3603,.7111,,311517,143,2024,1002.782876712329,18332.61575342466,2278.539611872146,1067.677853881278,11684.88961187215,,1000000
144,.0486,.054389872,.4349,.31200001,4658000,.036,0,.0633205305995019,0,0,.0001016346850142,.0115098533474734,,.5010680239016633,.1114281303729886,.4046478932544845,.0962274777840493,.7350309433589304,,.2344,.0361,.1536,.0156,.1189,,1.0842,.4133,1.1405,.2705,1.1433,,.2571993596212907,0,0,.0001270433562677,.0381299180821592,,.1409125517615255,.0285752941447844,.1324588951477327,.0332371332807817,.2227379886292973,,.2869,.088,.208,.0328,.1977,,.7171999999999999,.4222,.8159999999999999,.1739,.7603,,17062,144,2024,157.2271689497717,21.4453196347032,97.59908675799086,188.6962328767123,1376.852853881279,,1000000
146,.0253,.019297788,.575,.51359999,29428000,.0166,.0011393847322446,0,.0000507597587266,.0160054695942255,.028131795983923,.1065083758077221,,1.26739040987498,.0539686080986995,.3571032458247894,.1554358746668059,.6491314044239387,,.1242,.0072,.0119,.0139,.042,,1.3401,.3078,.1688,.1327,.5467,,0,.0002243912377622,.0212481862769954,.0247565311979441,.183090639895538,,.6711170543862426,.0501134689598642,.35938613305978,.1266649388372393,.596691386085663,,.284,.0042,.0237,.0112,.0789,,1.8458,.2319,.1724,.1189,.5863,,233861,146,2024,18.03367579908676,11379.59646118722,4813.159132420092,2108.028424657534,7250.183333333333,,1000000
147,.041,.039663017,.5570000000000001,.4826,6440000,0,0,.0024263839811543,.0182562815511792,.0819852717237642,.1643024346521823,.4728972000818634,,0,.0033129223543661,.0385713240220772,.0018070128477628,.0421848280870223,,.2315,.0443,.0223,.0227,.065,,.5155,.137,.1636,.203,.2046,,.0002021986650962,.001975573652547,.0161067367056408,.0136918695543485,.1317724269668896,,0,.0012340960241445,.0312321925180848,.0006023376159209,.0643576745868286,,.1162,.0275,.0122,.0024,.078,,.5361,.1787,.1997,.2341,.2581,,59350,147,2024,4.845890410958904,1102.366552511415,2009.057534246575,150.5423515981735,3239.559817351598,,1000000
148,.0366,.027685063,.5447,.46970001,15678000,.0001,0,.059157897130211,.0164465553400597,.0282158617027316,.0214209718388932,.1232487005495016,,.0235100630193984,.0432961336544687,.1956996629017224,.2675112773984838,.3614270532359456,,.0771,.0217,.0419,.086,.1247,,.3006,.2696,.2018,.2129,.2185,,.1315887103191897,.0420398680682344,.0492235891140302,.0260402884815459,.2575344372025353,,.0219427254847719,.0564135076472587,.1697036094720145,.5727746489840202,.4304647153395926,,.1592,.0408,.0865,.0641,.2714,,.3637,.2361,.1799,.2042,.2318,,223803,148,2024,30.12408675799087,2409.402397260274,10507.95821917808,581.5365296803653,11223.19760273973,,1000000
152,.0269,.031470239,.5909,.50230002,28045000,.0671,.0000828088771116,0,.0454829028766744,.0741409650138063,.0126769440910175,.1073414579894402,,.1841334345190009,.0147600130562255,.1307416403923852,.0997849135015488,.3795333396863141,,.4211,.0295,.0964,.1759,.1144,,1.4556,.6478,.6287,.6437,.9427,,0,.2234964355607958,.2733175920265116,.0463384582957608,.4087146116405108,,.0122755623012667,.0018210539439585,.0352309468540157,.0176148088452075,.1967253861507603,,.5231,.1492,.0351,.0449,.1244,,2.1129,.6954,.4767,.405,.8865,,251857,152,2024,13.98938356164384,14022.94703196347,3443.325,1411.399885844749,8707.667465753424,,1000000
156,.0559,.051936563,.5284,.31,7342000,0,0,.6875274537828804,.8232257689773814,.6644990870288313,.8308989933165425,.8076134823013199,,.5435949349024819,.3560247197778091,.4040539505871314,.2886202144686431,.4000478704750256,,.0081,.0003,.0007,0,.0077,,.1916,.1024,.137,.0573,.1065,,4.18245867717919,4.527540214986044,3.901094305463481,4.539018491542148,4.215955770139851,,.4951527489458862,.2866133303169864,.3217022025994801,.2261879871404553,.3211011655821742,,.0248,.0009,.002,0,.0237,,.0527,.0141,.0509,.0255,.0675,,46345,156,2024,51.19646118721461,74.68184931506849,471.1397260273973,420.7382420091324,3924.688698630137,,1000000
157,.0322,.038562279,.555,.52389997,24550000,.0192,.0537572669202612,.3323543898730033,.0466382295719105,.0863226942567375,.1922335027357867,.357134133272524,,1.692478477523437,.0552504595384529,.3386779120910106,.4534968165137667,.8979161360978754,,.2951,.0244,.1033,.1096,.1864,,1.1815,.2012,.207,.3502,.6504,,.6412611358564789,.0859182181340023,.1041742947326525,.3053261744713365,.506759123333956,,2.314379409550006,.0561375768229835,.4239669350726899,.4898461717188688,1.281922281552163,,.4509,.0582,.102,.2055,.2951,,1.4132,.2763,.2712,.4582,.832,,214562,157,2024,647.5390410958904,7210.927853881279,4861.994406392694,2022.261757990868,8766.27705479452,,1000000
